Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,18:15:00,0,0,0,2,3,5,0,2,0,0,6,8,2,5,2,0,0,0,7,4,1,3,0,0,4,2,3,6,2,1,0,68
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,18:30:00,0,0,0,11,5,0,1,5,0,0,1,7,6,4,1,0,0,0,4,6,0,1,0,0,3,6,0,2,5,0,0,68
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,18:45:00,0,0,0,4,1,5,0,2,0,0,3,3,7,0,0,0,0,0,7,2,0,0,1,0,2,1,7,3,1,0,0,49
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,19:00:00,0,0,0,4,2,2,3,0,0,0,8,3,1,2,0,0,0,0,2,2,2,5,0,0,5,0,3,3,3,0,0,50
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,19:15:00,0,0,0,5,3,3,0,0,0,0,2,3,1,1,0,0,0,0,0,1,3,0,0,0,1,1,5,1,1,0,0,31
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,19:30:00,0,0,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,12
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,19:45:00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,6
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,20:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,7
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,20:15:00,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,20:30:00,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,21:15:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
,Dual,(10006) M84-C84,(12984) MC84_V6,(54674) 191B03_TM|191B03_Br. Lombardía II,22:00:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,04:45:00,15,13,8,0,38,44,12,30,22,0,32,31,34,35,42,30,23,0,48,0,34,0,0,19,34,34,25,38,36,17,10,704
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,05:00:00,15,38,19,116,84,114,120,79,55,30,85,79,86,88,90,43,21,32,73,124,94,81,77,11,66,82,94,61,70,49,0,2076
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,05:15:00,11,32,16,144,145,80,140,96,44,10,130,168,114,151,112,38,13,0,156,130,149,157,32,19,86,150,127,156,111,38,33,2788
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,05:30:00,40,43,17,149,153,146,151,179,75,23,142,148,124,154,129,53,11,29,161,132,112,106,66,15,159,122,94,117,126,57,11,3044
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,05:45:00,17,80,11,162,131,171,159,136,72,27,132,150,182,177,167,84,19,22,180,177,167,169,63,15,180,165,197,155,164,64,9,3604
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,06:00:00,47,80,19,224,256,196,254,196,87,16,169,238,233,191,127,70,27,15,217,246,195,177,107,27,226,188,197,243,188,101,13,4570
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,06:15:00,26,89,33,191,195,241,221,229,101,20,248,235,209,188,229,104,18,23,202,142,226,248,100,26,226,265,256,214,259,72,11,4847
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,06:30:00,26,66,14,154,188,229,204,265,108,23,200,216,186,199,227,89,16,26,254,221,251,251,121,30,220,224,194,249,213,83,15,4762
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,06:45:00,29,65,14,225,226,214,269,254,68,29,277,239,221,264,282,84,23,24,246,224,261,145,106,15,262,224,288,251,218,94,11,5152
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,07:00:00,43,88,30,257,237,221,215,165,183,29,215,242,248,241,257,117,15,21,230,186,215,211,144,22,173,237,204,196,201,146,9,4998
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,07:15:00,17,119,24,221,204,169,209,229,134,17,181,227,156,213,182,119,23,31,184,152,171,223,123,30,194,229,188,123,203,109,22,4426
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,07:30:00,34,61,36,111,136,187,94,123,88,30,147,175,210,143,156,73,13,36,172,156,142,142,88,23,185,145,188,195,138,88,28,3543
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,07:45:00,35,65,9,117,157,129,200,154,93,27,144,154,121,134,157,83,27,13,160,219,119,158,74,34,159,123,178,181,174,92,14,3504
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,08:00:00,36,63,54,135,198,195,146,152,95,17,164,149,167,161,117,113,31,24,127,123,177,156,102,26,109,168,155,147,129,95,11,3542
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,08:15:00,35,69,26,145,137,140,154,145,76,30,113,142,147,160,154,88,23,19,148,134,157,126,87,12,175,114,82,162,133,87,33,3253
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,08:30:00,39,99,16,98,98,123,123,105,93,18,130,92,57,116,91,74,33,21,103,133,129,99,92,28,118,110,118,131,103,89,39,2718
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,08:45:00,37,78,31,119,104,88,80,101,44,28,106,127,160,92,118,85,31,19,103,99,99,118,88,23,61,131,130,103,128,81,42,2654
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,09:00:00,42,81,11,109,96,109,113,150,103,46,105,103,90,113,94,88,30,19,98,73,116,102,82,42,104,70,114,123,116,66,24,2632
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,09:15:00,48,75,59,72,100,110,78,87,80,45,78,94,96,84,108,70,37,41,74,92,81,118,106,47,113,125,91,49,87,127,42,2514
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,09:30:00,35,55,30,103,120,102,83,97,89,45,95,72,92,99,87,54,35,21,102,79,76,90,81,37,75,61,88,74,84,75,67,2303
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,09:45:00,37,75,41,75,68,97,109,90,55,32,89,66,96,83,55,103,20,32,55,33,81,74,86,43,65,112,77,86,78,84,34,2131
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,10:00:00,51,69,53,66,67,69,64,74,12,54,79,80,75,72,116,62,75,55,54,58,38,72,45,34,60,50,53,78,88,60,36,1919
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,10:15:00,22,57,50,60,64,79,65,67,95,25,77,53,69,50,57,63,21,24,100,68,61,43,75,42,87,74,85,44,54,84,57,1872
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,10:30:00,49,71,56,66,75,60,83,69,38,52,56,88,36,75,75,55,44,20,59,75,46,61,56,39,20,66,61,66,49,48,46,1760
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,10:45:00,16,66,24,56,54,65,57,62,69,14,51,48,53,63,56,64,23,50,59,55,52,57,71,29,62,67,44,63,47,78,32,1607
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,11:00:00,59,31,41,61,68,58,37,68,77,41,67,68,70,63,62,54,67,39,63,64,40,34,45,44,63,61,54,56,84,43,82,1764
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,11:15:00,46,43,37,45,54,36,81,70,54,50,48,50,38,44,40,70,41,31,47,55,69,72,55,21,73,40,60,45,58,59,34,1566
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,11:30:00,34,32,29,68,55,45,70,60,51,39,52,44,65,76,86,50,29,13,61,42,38,59,69,23,39,33,42,50,47,70,36,1507
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,11:45:00,49,57,43,48,63,36,43,60,71,31,37,60,40,52,38,47,40,40,44,38,57,49,28,25,37,63,68,47,47,60,52,1470
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,12:00:00,29,67,8,62,45,74,62,73,51,24,37,54,49,47,68,65,33,19,45,70,69,62,57,22,43,28,39,64,47,40,26,1479
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,12:15:00,39,32,28,44,54,50,22,62,39,35,39,62,39,29,39,53,32,28,53,22,28,70,52,41,55,53,55,61,70,54,51,1391
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,12:30:00,20,50,14,34,43,59,49,31,54,31,74,40,54,52,63,37,15,18,54,68,44,42,41,23,48,41,36,39,42,32,41,1289
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,12:45:00,40,48,35,45,39,43,32,38,53,52,41,48,66,59,45,62,9,21,29,30,60,69,49,19,48,52,59,57,48,48,42,1386
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,13:00:00,8,26,40,60,40,43,66,60,44,14,33,20,60,51,66,46,46,16,65,53,41,42,54,30,34,34,50,55,35,49,17,1298
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,13:15:00,48,55,23,37,28,38,30,47,23,25,34,29,25,27,39,39,12,20,42,34,49,36,35,17,54,62,30,37,48,28,21,1072
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,13:30:00,24,31,19,23,47,47,39,40,51,25,33,45,34,30,44,51,23,14,42,22,20,28,31,27,20,37,26,30,32,35,34,1004
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,13:45:00,16,27,10,19,15,35,28,22,35,13,19,31,38,29,36,34,11,15,22,15,33,26,15,7,38,33,31,33,38,27,22,773
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,14:00:00,25,43,25,39,32,25,38,45,36,24,34,14,28,30,35,28,23,20,43,23,42,39,24,16,31,30,33,42,39,10,14,930
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,14:15:00,32,11,14,31,26,25,26,31,42,5,27,40,28,17,18,33,10,18,24,15,19,24,41,17,37,19,13,30,17,60,24,774
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,14:30:00,11,30,7,21,24,21,51,22,39,15,23,20,24,32,32,36,18,6,28,20,19,27,24,20,17,29,28,24,40,18,13,739
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,14:45:00,31,25,18,19,17,21,24,21,27,14,20,18,20,20,23,21,11,8,28,23,20,24,35,9,16,35,27,21,29,23,24,672
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,15:00:00,18,27,16,35,21,15,35,44,39,8,20,16,16,32,42,52,8,6,20,32,34,40,27,3,20,23,29,24,32,54,7,795
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,15:15:00,16,32,14,21,21,26,27,17,18,15,24,28,23,21,42,33,10,15,22,26,23,32,19,14,26,29,26,46,27,16,18,727
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,15:30:00,13,22,25,22,20,6,14,25,30,5,12,18,18,19,21,24,7,5,29,23,21,30,48,3,16,27,22,25,23,44,11,628
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,15:45:00,27,16,0,21,17,26,19,30,20,7,21,21,26,23,19,25,16,14,26,21,30,24,16,16,18,23,14,23,35,16,6,616
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,16:00:00,18,21,19,14,28,23,19,20,0,13,14,22,28,21,40,29,8,23,17,18,26,20,35,10,24,26,16,30,22,19,14,637
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,16:15:00,16,18,8,17,21,26,20,34,45,2,14,26,19,21,17,29,13,7,25,30,23,24,18,6,18,22,16,37,31,20,0,623
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,16:30:00,13,13,19,18,23,24,31,34,25,9,26,18,29,31,33,14,18,19,32,21,24,42,39,15,30,20,32,18,26,19,14,729
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,16:45:00,7,20,9,18,42,42,27,27,25,3,22,27,19,17,26,18,9,11,19,25,22,23,13,11,20,33,24,22,44,25,6,656
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,17:00:00,30,10,18,21,18,29,16,30,26,20,28,36,30,29,40,11,23,12,30,28,33,26,33,21,19,28,35,20,10,7,15,732
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,17:15:00,13,22,4,21,23,23,46,36,14,9,16,19,33,16,23,34,12,5,23,27,22,31,21,7,12,23,23,43,17,18,11,647
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,17:30:00,9,13,13,17,21,31,9,33,6,5,11,18,19,20,25,20,11,13,27,27,24,33,25,15,27,22,17,12,31,10,12,576
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,17:45:00,11,16,11,10,13,24,33,22,19,9,15,20,17,18,32,18,10,9,14,8,21,18,25,13,13,22,23,23,22,10,9,528
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,18:00:00,7,19,14,14,25,17,23,29,14,4,10,13,17,20,21,17,3,12,15,20,16,16,25,8,14,23,11,19,28,18,1,493
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,18:15:00,19,20,5,14,11,12,13,12,13,9,10,18,5,8,17,31,8,6,10,9,11,22,14,7,14,9,10,15,14,24,8,398
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,18:30:00,6,12,3,8,10,13,7,6,17,17,9,9,16,6,27,9,4,2,11,6,11,10,14,8,6,3,6,9,12,12,5,294
,Dual,(10006) M84-C84,(12984) MC84_V6,(54677) 193B03_TM|193B03_ETB Tibabuyes,18:45:00,7,7,8,11,4,5,7,10,8,10,4,7,2,12,8,11,14,5,4,6,9,25,6,6,8,5,7,8,20,6,8,258
